Lower_bound,Upper_bound
2696.852592292977,4315.370895113999
496.76531059766137,2115.6476889333762
301.8764341114388,1920.7616474951888
2241.7453146011208,3860.7999388187222
2658.516779207062,4279.021109873204
2835.5537707541266,4456.444178010357
2950.926266087332,4572.270216814132
2695.8959351896137,4317.535329941913
496.31945295521757,2118.3296402698043
300.37118053365725,1922.3835055983225
2239.607703719443,3861.7841640668908
2656.1807381118388,4279.789178141924
2833.641236421959,4457.6285735440015
2950.3098447634834,4574.7567513997765
2694.9328786950973,4319.680574480425
495.86732797527634,2120.991927302033
298.8611265710125,1923.9873074677316
2237.464093265824,3862.749644367349
2653.8384232596527,4280.539607456481
2831.7213853077774,4458.794989382733
2949.6862818717705,4577.2248296790785
2693.964071057459,4321.808246531473
495.4095476961296,2123.636175142428
297.3468809409844,1925.574650600002
2235.315107782876,3863.69793664778
2651.4905101343406,4281.273872362011
2829.794916600904,4459.94485133742
2949.0562363536546,4579.675887203315
2692.9901392863258,4323.919786249226
494.9467052270004,2126.263831540872
295.82903266040387,1927.1469584579118
2233.161349936834,3864.6304285005
2649.137646683694,4281.993286224486
2827.86249909834,4461.079429350498
2948.4203394191577,4582.1112034281505
2692.01168470261,4326.016478040257
494.4793702519262,2128.8761886033126
294.3081467808594,1928.7055017330108
2231.0033966049696,3865.5483588714997
2646.7804500765874,4282.699021031387
