Lower_bound,Upper_bound
196.25626090140622,5237.568310008744
329.1131244205226,5374.307166296297
4989.7587487578985,10039.374495659038
5033.01412251239,10106.952600834064
5723.945533993177,10804.813145830918
6026.907742867648,11110.234489165317
5168.13316158672,10255.606552439638
169.63542941014384,5260.999181836976
306.90702919444175,5402.1092744195785
4965.93500639047,10065.52402823792
5002.266169353187,10125.94217398373
5699.766458161921,10830.295308455814
6007.628071617312,11140.591971027388
5140.561057633863,10277.646143698108
143.2698911229736,5284.196534102216
284.95218184997384,5429.675045765385
4942.339898778011,10091.415731083218
4971.759217420084,10144.692975586193
5675.837465233188,10855.549887494413
5988.582987968286,11170.707079167263
5113.214782786377,10299.435477313738
117.15266662047497,5307.167391471765
263.2415771569722,5457.011422009527
4918.966465709603,10117.056537769702
4941.486519554641,10163.211835949562
5652.151808227643,10880.583616242215
5969.765728963266,11200.586498448964
5086.0876609875095,10320.981283065841
91.27710468126861,5329.9184502361
241.76853626651427,5484.1250183308
4895.808071802192,10142.4530572811
4911.441643082114,10181.505270894533
5628.70305143638,10905.40291650773
5951.169842027779,11230.236603434583
5059.173325264435,10342.28998184696
65.63686112748064,5352.4560994629865
220.5266857080719,5511.022144414397
4872.858385639583,10167.61159487128
4881.618449783673,10199.579501781462
5605.485050644782,10930.013918388757
5932.789165277965,11259.663478077084
5032.465698145888,10363.367705244824
40.22587939126652,5374.786440430533
199.50993809288002,5537.708823749124
4850.11136060364,10192.538171233258
4852.011077479265,10217.440473926818
5582.491934942577,10954.42247846245
5914.617809406504,11288.872933835068
5005.958973647136,10384.22031355694
15.038372634290681,5396.915304507297
178.71247435709074,5564.1908113848185
4827.561217232896,10217.238540140781
4822.613923065543,10235.09387356456
5559.718089967325,10978.634196541945
5896.650140994736,11317.870526361277
4979.647600671634,10404.8534123885
-9.931192728882706,5418.848269628474
158.12872739715294,5590.473610297557
4805.202426962385,10241.71820470869
4793.421626870784,10252.545143490515
5537.158142445653,11002.654431135274
5878.880767116101,11346.661570899785
4953.526267695536,10425.272367967442
-34.68811223590319,5440.590675500589
137.75336696629074,5616.562486493763
4783.029697114785,10265.982432401957
4764.429058203938,10269.799497512653
5514.806945911457,11026.48831372727
5861.30452111088,11375.25115651192
4927.589888615912,10445.482321295798
-59.237457428167545,5462.147637652625
117.58128571528096,5642.462482970004
4761.037957027144,10290.036268909163
4735.631301988228,10286.861933816774
5492.659567493376,11050.140761992241
5843.916449425053,11403.644159238027
4901.8335896563985,10465.488201243597
-83.58408885397466,5483.524060438758
97.60758627333689,5668.178432632705
4739.2223452099315,10313.884550983623
4707.023646381485,10303.737247345485
5470.71127567527,11073.616492033625
5826.711799417655,11431.845254290762
4876.252697235259,10485.294736680375
-107.73266811734811,5504.724649086767
77.82756927590435,5693.714970270923
4717.5781974460115,10337.531918344606
4678.601571295587,10320.43004127808
5448.957528943556,11096.920029736775
5809.6860080508595,11459.858927365643
4850.842726710829,10504.906467729283
-131.68766905675875,5525.753920876354
58.23672225591008,5719.076543665697
4696.101035746838,10360.982824721323
4650.3607377364615,10336.944737689824
5427.393965244088,11120.055721312232
5792.834691385946,11487.689485145725
4825.599371927953,10524.327756220213
-155.45338812935097,5546.616215522951
38.830709323541214,5744.267423910855
4674.786558091542,10384.241548114009
4622.29697789409,10353.285587461267
5406.0163921791245,11143.027743098886
5776.153634816061,11515.34106506947
4800.518495496881,10543.562795410453
-179.0339540685909,5567.315704834973
19.60536156721264,5769.291715012629
4653.630628882185,10407.312200338863
4594.406285919004,10369.456679501047
